,dt,open,close,high,low,vol,ts,close_nxt30min,close_diff_nxt30min,close_diffrate_nxt30min,label1,k,d,j,duanxian,pianliEMA,pianli,atr,obv,m5,m10,predict_score
33461,2024-05-04 02:42:00,56.836,56.856,56.856,56.81,106032,1714761720,56.876,0.01999999999999602,0.0003517658646404253,False,86.5665274788884,85.83687254913121,88.02583733840277,30.856457030979016,0.0013772460925779296,0.00032356596764413685,0.040999999999998336,-9564258,-9482733.150665838,-9670994.85471154,0.5420382
33487,2024-05-04 03:08:00,56.903,56.9,56.905,56.87,89156,1714763280,56.825,-0.07499999999999574,-0.0013181019332160937,False,53.90608532682392,63.77157516475926,34.17510565095323,85.05390526186059,0.0007622506199919056,0.002301029988462663,0.04471428571428555,-9924586,-10022353.023365444,-9826546.89052794,0.5206971
33488,2024-05-04 03:09:00,56.9,56.88,56.9,56.86,59232,1714763340,56.8,-0.0800000000000054,-0.0014064697609002354,False,55.11234630503565,63.19429324077769,38.948452433551566,85.45398038511473,0.0012824800821500393,0.002322939006466306,0.044357142857142505,-9983818,-10009508.015576962,-9832714.385017041,0.5206971
33492,2024-05-04 03:13:00,56.86,56.815,56.86,56.786,106780,1714763580,56.735,-0.0799999999999983,-0.0014080788524157054,False,57.64177176600945,61.819580997113,49.28615330380235,44.034961249392126,0.0016824503233269328,0.001068115262807954,0.04449999999999932,-10122786,-10042483.089496685,-9862248.894507734,0.5206971
33493,2024-05-04 03:14:00,56.83,56.81,56.83,56.81,42980,1714763640,56.75,-0.060000000000002274,-0.0010561520859004097,False,56.732320314942136,61.48043028496828,47.236100374889844,29.969769639590027,0.0012003328983635191,0.00023609804843669163,0.0433571428571423,-10165766,-10083577.39299779,-9874151.526095668,0.53638566
33494,2024-05-04 03:15:00,56.815,56.815,56.848,56.811,87060,1714763700,56.77,-0.0449999999999946,-0.000792044354483756,False,56.01683229394585,61.11619041890012,45.81811604403731,19.092040970208927,0.0007271595331628218,-0.0002191871972385729,0.04285714285714194,-10078706,-10081953.59533186,-9882173.270170348,0.53638566
33497,2024-05-04 03:18:00,56.871,56.81,56.871,56.805,97276,1714763880,56.67,-0.14000000000000057,-0.0024643548671008726,False,57.39561120432212,60.454181947371666,51.27846971822305,33.96392256663229,0.0006224237066951628,0.00025464682483121676,0.04350000000000013,-9921694,-9945473.731950182,-9882467.536756385,0.53638566
38654,2024-05-23 22:15:00,65.65,65.675,65.695,65.65,99832,1716473700,65.527,-0.14799999999999613,-0.0022535211267605045,False,33.96739130434776,33.96739130434776,33.96739130434776,96.21078857789202,0.0003928385473453967,0.0038316009768965625,0.11114285714285696,-9811124,-9884683.797586778,-8536060.315962153,0.5439243
38658,2024-05-23 22:19:00,65.62,65.532,65.62,65.515,110696,1716473940,65.345,-0.1869999999999976,-0.0028535677226392848,False,37.47639696763389,34.61220075873345,43.204789385434765,56.1261884812841,0.00322908064482986,0.0026522027252309827,0.11657142857142791,-10211702,-10011876.774831958,-8746630.110943776,0.5439243
38659,2024-05-23 22:20:00,65.515,65.58,65.59,65.48,110008,1716474000,65.305,-0.2749999999999915,-0.004193351631594869,False,38.050434271240896,34.84141632623395,44.468470161254785,43.27056683162212,0.0028988838574087543,0.002238490282566542,0.11949999999999912,-10101694,-10041815.849887973,-8799769.871298922,0.5439243
38673,2024-05-23 22:34:00,65.626,65.673,65.675,65.626,69664,1716474840,65.07,-0.6030000000000086,-0.009181855557078383,False,44.43859955272531,36.72351665698282,59.8687653442103,71.3818632117574,0.0012019663687061768,0.003946784235765595,0.12149999999999851,-9625582,-9829208.690850092,-9382385.630764259,0.52532876
38674,2024-05-23 22:35:00,65.625,65.59,65.64,65.58,117156,1716474900,65.02,-0.5700000000000074,-0.008690349138588311,False,46.30824101431098,37.362498280804694,64.19972648132357,68.4395396662206,0.0020733662205591054,0.0038161659242649626,0.1202857142857131,-9742738,-9800385.127233395,-9396517.096224485,0.52532876
38675,2024-05-23 22:36:00,65.615,65.65,65.677,65.615,135004,1716474960,64.972,-0.6780000000000115,-0.010327494287890501,False,48.59015246346882,38.11100855964897,69.5484402711085,68.48239285934383,0.002874228808682877,0.00447595398493042,0.11214285714285666,-9607734,-9736168.084822264,-9404800.112058818,0.52532876
38676,2024-05-23 22:37:00,65.678,65.65,65.687,65.65,90356,1716475020,65.175,-0.4750000000000085,-0.007235338918507365,False,50.7199364826828,38.9516037545179,74.25660193901261,67.57103564407143,0.003517622529137037,0.004804409970045356,0.1069999999999983,-9698090,-9723475.38988151,-9416301.676291807,0.52532876
38678,2024-05-23 22:39:00,65.71,65.683,65.71,65.683,67716,1716475140,65.35,-0.3330000000000126,-0.005069804972367471,False,55.40119388636155,40.94037204232593,84.32283757443278,67.19921871499938,0.004811834120462296,0.005878180536867072,0.10592857142856969,-9555802,-9615275.506614005,-9424476.953778021,0.52532876
38679,2024-05-23 22:40:00,65.683,65.795,65.795,65.683,126632,1716475200,65.52,-0.2750000000000057,-0.004179648909491689,False,58.374447627270776,42.10264374798892,90.91805538583449,77.42085601709064,0.005651812539891868,0.007331769378751014,0.10885714285714089,-9429170,-9553240.337742671,-9424660.994806334,0.5551777
38680,2024-05-23 22:41:00,65.8,65.75,65.81,65.71,148084,1716475260,65.44,-0.3100000000000023,-0.004714828897338438,False,60.62316866264569,43.33734540896604,95.19481517000499,76.0793741946994,0.006264450706314298,0.007489727039159157,0.10857142857142728,-9577254,-9561244.891828448,-9430645.034225695,0.5551777
38682,2024-05-23 22:43:00,65.728,65.59,65.728,65.59,123238,1716475380,65.42,-0.1700000000000017,-0.002591858515017559,False,63.072673707530384,45.84554346579692,97.52693419099731,42.97457590814051,0.005981449928095824,0.0048614074743306345,0.10992857142856849,-9878390,-9710050.3963682,-9460430.374154516,0.60783005
38684,2024-05-23 22:45:00,65.495,65.527,65.545,65.495,90740,1716475500,65.464,-0.06300000000000239,-0.0009614357440444762,False,62.441524599252894,48.005102729794395,91.3143683381699,17.045966668860387,0.003331821449449455,0.000654186670988167,0.10242857142856922,-9997090,-9889681.287274756,-9505114.897479814,0.578834
38685,2024-05-23 22:46:00,65.48,65.519,65.576,65.48,94196,1716475560,65.58,0.06099999999999284,0.0009310276408368997,False,62.054215805800524,48.941710268194804,88.27922688101195,10.047029854517419,0.0021015475899798268,-0.00035900012895943097,0.0974999999999976,-10091286,-9956882.858183172,-9528101.99953943,0.578834
38686,2024-05-23 22:47:00,65.5,65.504,65.515,65.49,86856,1716475620,65.45,-0.054000000000002046,-0.0008243771372740908,False,61.543696302006026,49.78184267044888,85.06740356512032,3.69180780370408,0.0009994890119371799,-0.0012046281441481144,0.08171428571428407,-10178142,-10030635.905455448,-9553593.764263373,0.578834
38713,2024-05-23 23:14:00,65.45,65.435,65.45,65.41,108020,1716477240,65.79,0.355000000000004,0.005425231145411538,True,43.92930413392753,38.6003791599053,54.58715408197199,63.136159365360086,0.006591614632518593,0.008600165987902893,0.11092857142857124,-10574542,-10647205.281815402,-10586101.334515985,0.5551777
38714,2024-05-23 23:15:00,65.41,65.464,65.48,65.41,112628,1716477300,65.825,0.3610000000000042,0.0055144812415985,True,45.66155342354975,39.071124110814935,58.84241204901937,50.901381364180665,0.007346434461605475,0.008856074119779239,0.10050000000000077,-10461914,-10585441.521210268,-10581231.242966339,0.5969823
38716,2024-05-23 23:17:00,65.5,65.45,65.5,65.45,119014,1716477420,65.81,0.35999999999999943,0.005500381970970197,True,49.33377446055309,40.307812921610704,67.38569753843785,51.638816235620894,0.008723823044134426,0.009426947626778858,0.1105714285714287,-10381490,-10445687.564982343,-10561388.251580998,0.5969823
38717,2024-05-23 23:18:00,65.475,65.48,65.5,65.43,65530,1716477480,65.785,0.3049999999999926,0.004657910812461708,True,50.7984793515887,41.00719068360924,70.38105668754764,45.620343778937595,0.008819506611030524,0.009010873744822722,0.1105714285714287,-10315960,-10402445.043321563,-10551763.614264095,0.5969823
38718,2024-05-23 23:19:00,65.47,65.485,65.5,65.47,55942,1716477540,65.81,0.32500000000000284,0.0049629686187677,True,52.194522757134955,41.75301282184429,73.07754262771628,41.32997957222992,0.008755602663380687,0.008627794768081011,0.10414285714285702,-10260018,-10354969.362214375,-10540322.60978315,0.6478253
38719,2024-05-23 23:20:00,65.535,65.42,65.535,65.415,145312,1716477600,65.8,0.37999999999999545,0.005808621216753217,True,53.12068500810857,42.51085763426191,74.34033975580189,26.371460483028187,0.008275713173558606,0.007315934193914444,0.10914285714285654,-10405330,-10371756.24147625,-10535028.781948518,0.6478253
38720,2024-05-23 23:21:00,65.45,65.48,65.501,65.45,126520,1716477660,65.825,0.34499999999999886,0.005268784361637123,True,54.33292919597382,43.298995738376036,76.4007961111694,26.448771443771548,0.007900162932699508,0.007149062450981314,0.10042857142857084,-10278810,-10340774.160984168,-10524980.986577988,0.6478253
38721,2024-05-23 23:22:00,65.54,65.54,65.54,65.53,86086,1716477720,65.865,0.32499999999998863,0.00495880378394856,True,55.81218319160458,44.13320823525794,79.17013310429786,42.43825481179647,0.007836876118445708,0.007710302489938104,0.09864285714285614,-10192724,-10291424.107322779,-10511951.300829832,0.6478253
38722,2024-05-23 23:23:00,65.57,65.495,65.6,65.495,84002,1716477780,65.863,0.367999999999995,0.005618749522864264,True,56.931950688975896,44.98645773217247,80.82293660258276,41.21269874570119,0.007653775927520619,0.00728757554567044,0.09792857142857006,-10276726,-10286524.738215186,-10502726.779228663,0.6478253
38723,2024-05-23 23:24:00,65.505,65.58,65.604,65.505,82852,1716477840,65.94,0.35999999999999943,0.005489478499542535,True,58.46982064304415,45.885348592897245,83.63876474333796,52.4250761292397,0.007777638519136165,0.008025363702367255,0.09285714285714063,-10193874,-10255641.158810124,-10490614.90553342,0.5969823
38724,2024-05-23 23:25:00,65.561,65.58,65.61,65.561,61156,1716477900,65.89,0.3100000000000023,0.004727050930161669,True,59.90516593350786,46.820003082271285,86.075491635981,61.28896548523683,0.007959378072547043,0.008322857179368795,0.0849285714285689,-10255030,-10255437.43920675,-10481376.281787012,0.5969823
38725,2024-05-23 23:26:00,65.61,65.6,65.617,65.585,85180,1716477960,65.93,0.3300000000000125,0.00503048780487824,True,61.713957340409806,47.812933366147185,89.51600528893503,70.38584603819525,0.008175807018579954,0.008608664910645776,0.08185714285714088,-10169850,-10226908.2928045,-10469159.564854188,0.5969823
38726,2024-05-23 23:27:00,65.59,65.582,65.59,65.57,70572,1716478020,65.94,0.3580000000000041,0.0054588149187277625,True,63.354999385381234,48.84907110076279,92.36685595461812,73.54453911440706,0.008238123728704139,0.008362757148952508,0.0789999999999986,-10240422,-10231412.861869667,-10460189.464271672,0.5969823
38727,2024-05-23 23:28:00,65.58,65.511,65.59,65.511,115652,1716478080,65.9,0.38900000000001,0.0059379340874053214,True,65.0595807569026,49.929771744505445,95.31919878169691,54.84311912609519,0.007846010736079437,0.007061784750830036,0.08178571428571299,-10356074,-10272966.574579779,-10456106.504888471,0.5969823
38728,2024-05-23 23:29:00,65.495,65.605,65.605,65.495,136932,1716478140,65.863,0.25799999999999557,0.003932627086350058,True,67.30534747342257,51.088143459766584,99.73975550073456,61.931355796195916,0.007687106486057117,0.007369297986012476,0.08464285714285527,-10219142,-10255025.049719853,-10446813.77920657,0.5969823
38729,2024-05-23 23:30:00,65.57,65.605,65.605,65.555,62272,1716478200,65.81,0.2049999999999983,0.0031247618321773992,True,69.40139640884121,52.3090269897049,103.58613524711383,70.41980853926583,0.00759376977452412,0.007407096351458123,0.07571428571428385,-10281414,-10263821.366479903,-10440327.513355333,0.5969823
38730,2024-05-23 23:31:00,65.623,65.645,65.65,65.61,83794,1716478260,65.841,0.19599999999999795,0.002985756721760956,False,71.40763328124837,53.582267409141124,107.05836502546285,80.76290729351783,0.007668885881015844,0.007819118093999291,0.06964285714285572,-10197620,-10241754.244319936,-10430809.571655124,0.5969823
38731,2024-05-23 23:32:00,65.653,65.68,65.68,65.653,112574,1716478320,65.95,0.269999999999996,0.004110840438489586,True,73.31379106249848,54.897702319364946,110.14596854876557,91.17472118172425,0.007909863285594381,0.008391818094751455,0.06714285714285698,-10085046,-10189518.162879959,-10417250.215903943,0.5969823
38732,2024-05-23 23:33:00,65.7,65.655,65.7,65.63,112326,1716478380,65.94,0.2849999999999966,0.004340872743888456,True,74.80441011987037,56.22481617273197,111.96359801414717,93.38649278082994,0.008018944396371777,0.008237106617926569,0.07000000000000028,-10197372,-10192136.10858664,-10408627.540770456,0.5969823
38733,2024-05-23 23:34:00,65.675,65.64,65.675,65.605,114466,1716478440,65.9,0.2600000000000051,0.003960999390615556,True,76.09950072726362,57.54979514303408,113.1989118957227,88.09639890369387,0.007933009465661067,0.007761139604239642,0.06642857142857192,-10311838,-10232036.73905776,-10404831.87250495,0.5969823
38734,2024-05-23 23:35:00,65.647,65.685,65.705,65.647,48528,1716478500,65.87,0.18500000000000227,0.0028164725584228097,False,77.565275638907,58.88416050942561,114.92750589786976,88.77849804520676,0.00792488444808807,0.007908634412942078,0.06528571428571439,-10263310,-10242461.159371842,-10399281.995151814,0.5969823
38735,2024-05-23 23:36:00,65.7,65.685,65.7,65.685,53840,1716478560,65.865,0.1799999999999926,0.0027403516784652903,False,78.93333222310748,60.2207719570044,116.35845275531366,89.68549622228039,0.007894867849284285,0.007834834651676711,0.062071428571428555,-10317150,-10267357.439581228,-10396061.132596841,0.5969823
38736,2024-05-23 23:37:00,65.692,65.765,65.765,65.685,150888,1716478620,65.84,0.07500000000000284,0.001140424237816511,False,80.337776741567,61.561905609308575,117.88951900608386,96.83138117164279,0.00816726259158215,0.008712052076177876,0.06028571428571488,-10166262,-10233658.95972082,-10387049.40190677,0.5969823
38737,2024-05-23 23:38:00,65.77,65.805,65.83,65.77,138720,1716478680,65.75,-0.05500000000000682,-0.0008358027505509735,False,81.50614148301244,62.89152133422217,118.73538178059299,100.37998361178789,0.008654530621748188,0.009629066682080268,0.05714285714285795,-10027542,-10164953.306480547,-10372951.07242023,0.5925076
38738,2024-05-23 23:39:00,65.81,65.83,65.87,65.81,151296,1716478740,65.77,-0.060000000000002274,-0.0009114385538508624,False,82.51867970921379,64.19999855922161,119.15604200919813,101.07931440357581,0.009219245427926001,0.010348675040281627,0.05828571428571548,-9876246,-10068717.5376537,-10353472.44212924,0.5925076
38739,2024-05-23 23:40:00,65.8,65.85,65.85,65.8,118504,1716478800,65.735,-0.11499999999999488,-0.001746393318147227,False,83.57390822446725,65.49159253690465,119.73853959959246,103.40615812860536,0.009766356297042186,0.010860578035274553,0.05921428571428627,-9757742,-9965059.025102466,-10330110.464006525,0.5925076
38740,2024-05-23 23:41:00,65.88,65.82,65.88,65.813,116504,1716478860,65.709,-0.11099999999999,-0.0016864175022787908,False,84.34111215704374,66.74822717824726,119.52688211463669,99.22516448825746,0.010027618565550487,0.010550143102567085,0.06185714285714283,-9874246,-9934788.016734978,-10312233.426202348,0.60937166
38741,2024-05-23 23:42:00,65.76,65.814,65.825,65.76,123724,1716478920,65.62,-0.1939999999999884,-0.002947701097030851,False,85.0243822755359,67.9666375180665,119.13987179047467,87.22956705886968,0.01003546100066228,0.010051145870885863,0.06085714285714212,-9997970,-9955848.67782332,-10299909.370272843,0.6301289
38742,2024-05-23 23:43:00,65.78,65.81,65.81,65.76,94348,1716478980,65.64,-0.1700000000000017,-0.002583194043458467,False,85.64024312929803,69.1448778921486,118.63097360359689,74.58849317253751,0.009846757342182329,0.009469350025222421,0.05685714285714129,-10092318,-10001338.451882213,-10291768.532222928,0.61359274
38743,2024-05-23 23:44:00,65.805,65.79,65.82,65.79,58982,1716479040,65.62,-0.1700000000000017,-0.0025839793281654004,False,86.09756025401154,70.2750567162728,117.74256732948899,58.107127771242546,0.009440782293055169,0.008628832194800845,0.05542857142856913,-10151300,-10051325.634588143,-10286259.962331833,0.61359274
38744,2024-05-23 23:45:00,65.79,65.825,65.828,65.79,49824,1716479100,65.625,-0.20000000000000284,-0.0030383592859856107,False,86.71126688324884,71.37080406073787,117.39219252827075,52.48755118330308,0.009090132633891893,0.00838883331556534,0.05492857142856877,-10101476,-10068042.423058763,-10279013.532436468,0.61359274
38745,2024-05-23 23:46:00,65.835,65.77,65.835,65.77,64636,1716479160,65.625,-0.14499999999999602,-0.00220465257716278,False,86.83725150899424,72.40190055728829,115.70795341240614,36.35413590917858,0.00849694617435439,0.007310573255279387,0.057071428571424984,-10166112,-10100732.282039177,-10274586.021360528,0.6635213
38746,2024-05-23 23:47:00,65.79,65.81,65.84,65.775,63958,1716479220,65.665,-0.14499999999999602,-0.002203312566479198,False,87.20194756224083,73.38857035761845,114.8287019714856,36.97535432199747,0.008002782835989063,0.007014456159258406,0.057071428571424984,-10102154,-10101206.188026119,-10267823.981307175,0.6635213
38747,2024-05-23 23:48:00,65.775,65.785,65.785,65.76,36012,1716479280,65.665,-0.11999999999999034,-0.0018241240404346028,False,87.35918036212075,74.3199443579186,113.43765237052506,29.848598341192286,0.007447352724850125,0.00633649250257225,0.05564285714285384,-10138166,-10113526.125350747,-10262739.354589246,0.6635213
38748,2024-05-23 23:49:00,65.78,65.81,65.81,65.77,58778,1716479340,65.67,-0.14000000000000057,-0.0021273362710834305,False,87.68908115849224,75.21122014462351,112.64480318622972,33.173500475680214,0.007001641913763365,0.006110220291589841,0.05385714285714016,-10079388,-10102146.750233833,-10255549.10538967,0.6635213
38749,2024-05-23 23:50:00,65.82,65.8,65.83,65.78,31750,1716479400,65.775,-0.024999999999991473,-0.0003799392097263142,False,87.92372849517885,76.05872070132719,111.65374408288216,33.47904505813453,0.006567579753053808,0.005699455431634694,0.05635714285713992,-10111138,-10105143.833489222,-10249885.924786154,0.62427473
38750,2024-05-23 23:51:00,65.826,65.825,65.845,65.82,85554,1716479460,65.755,-0.07000000000000739,-0.001063425750095061,False,88.31214659550032,76.87561576093873,111.1852082646235,42.03013559973401,0.006263774286012,0.005656163351928384,0.05385714285714016,-10025584,-10078623.888992816,-10241089.770872971,0.62427473
38751,2024-05-23 23:52:00,65.845,65.865,65.865,65.83,43722,1716479520,65.79,-0.07499999999998863,-0.0011386927806875979,False,88.94027942065426,77.67992667158643,111.4609849187899,57.79032332149801,0.006192772224805376,0.006050768102392125,0.05207142857142547,-9981862,-10046369.925995212,-10230923.975936776,0.57227653
38752,2024-05-23 23:53:00,65.865,65.863,65.89,65.863,98588,1716479580,65.81,-0.05299999999999727,-0.000804700666535039,False,89.3872715452988,78.46041632983392,111.24098197622857,65.58597537673863,0.00617680101738209,0.006144858602535515,0.04935714285713999,-10080450,-10057729.950663475,-10225023.03570396,0.57227653
38754,2024-05-23 23:55:00,65.905,65.89,65.905,65.875,42774,1716479700,65.823,-0.06700000000000728,-0.0010168462589164862,False,90.14907371784416,79.96357653899415,110.5200680755442,77.01449622179575,0.006630589752769003,0.006909397783449402,0.05114285714285468,-9966320,-9997441.31140599,-10203518.82227036,0.554767
38755,2024-05-23 23:56:00,65.88,65.93,65.94,65.88,81902,1716479760,65.8,-0.13000000000000966,-0.001971788260276197,False,90.68459001544254,80.67831077075736,110.69714850481287,83.93119677475832,0.006811741950549589,0.0071740463461107615,0.05078571428571215,-9884418,-9959766.87427066,-10191005.06453427,0.554767
38756,2024-05-23 23:57:00,65.925,65.94,65.955,65.923,101548,1716479820,65.824,-0.11599999999999966,-0.0017591750075826459,False,91.12862619730389,81.37499846586046,110.63588166019073,88.05482872182101,0.006983491994519235,0.0073269920824585244,0.0492142857142842,-9782870,-9900801.249513775,-10174999.767885868,0.554767
38757,2024-05-23 23:58:00,65.92,65.9,65.92,65.88,111476,1716479880,65.85,-0.05000000000001137,-0.0007587253414265761,False,91.05338445081705,82.02022419819089,109.1197049560694,75.00400100030872,0.006898188071471965,0.006727580225377424,0.051357142857142435,-9894346,-9898649.499675851,-10163993.737772696,0.554767
38758,2024-05-23 23:59:00,65.901,65.863,65.901,65.835,61216,1716479940,65.883,0.01999999999999602,0.000303660628881102,False,90.53467397227774,82.58785418313,106.42831355057322,58.93342592675978,0.006500170225660351,0.00570413453403712,0.053357142857142846,-9955562,-9917620.333117235,-10155819.94413455,0.554767
38760,2024-05-24 00:01:00,65.76,65.841,65.841,65.75,129136,1716480060,65.882,0.04100000000001103,0.0006227122917332822,False,88.70683787915046,83.42015852168494,99.2801965940815,33.30074210893332,0.005025836530722796,0.003600556563683766,0.0559285714285705,-10000114,-9992147.036940996,-10148712.731206099,0.57842857
38762,2024-05-24 00:03:00,65.95,65.94,65.955,65.94,50560,1716480180,65.92,-0.01999999999999602,-0.0003033060357900519,False,89.91960264303941,84.22540856586313,101.30799079739197,58.64662921648883,0.00493060996452163,0.005016715862398611,0.05871428571428489,-9875986,-9916377.571973776,-10125836.827230236,0.52491415
38763,2024-05-24 00:04:00,65.939,65.9,65.939,65.9,77832,1716480240,65.887,-0.01300000000000523,-0.00019726858877094428,False,89.91261678782452,84.60455578066056,100.52873880215245,64.41623338293597,0.004828778951325201,0.004625116924932342,0.057999999999998816,-9953818,-9928857.714649186,-10119090.990868267,0.52491415
38764,2024-05-24 00:05:00,65.9,65.87,65.9,65.825,55484,1716480300,65.86,-0.010000000000005116,-0.00015181417944443775,False,89.4629967907485,84.92845184799977,98.532086676246,64.15942117285121,0.004509895252717512,0.003872127855502135,0.06014285714285604,-10009302,-9955672.476432791,-10114785.540245982,0.5424152
38765,2024-05-24 00:06:00,65.865,65.865,65.87,65.86,34592,1716480360,65.891,0.02600000000001046,0.0003947468306385859,False,88.86111584527825,85.19062944781834,96.20208864019804,54.20474270583625,0.004088036302746384,0.003244318402804128,0.05799999999999983,-10043894,-9985079.650955195,-10112005.479844179,0.52491415
38766,2024-05-24 00:07:00,65.84,65.84,65.855,65.832,27360,1716480420,65.895,0.05499999999999261,0.000835358444714347,False,87.93704145559309,85.37372358166999,93.06367720343928,37.996700107281356,0.0035377445032153476,0.002437160904153273,0.058428571428571274,-10071254,-10013804.433970131,-10110407.382595386,0.57842857
38768,2024-05-24 00:09:00,65.71,65.77,65.77,65.695,67092,1716480540,65.895,0.125,0.0019005625665196898,False,84.0377164989011,85.30932759234979,81.49449431200375,20.119908992048238,0.0016410027534422853,-0.00022787537425478636,0.06435714285714259,-10218250,-10142294.63732006,-10121227.65921243,0.57409
38769,2024-05-24 00:10:00,65.75,65.735,65.75,65.7,66556,1716480600,65.802,0.06700000000000728,0.001019243933977444,False,81.91346293520623,85.08293661520689,75.57451557520491,12.176778771953536,0.0006740876333355638,-0.0012597426068778799,0.06507142857142766,-10284806,-10189798.42488004,-10127642.496106058,0.57409
38784,2024-05-24 00:25:00,65.79,65.823,65.831,65.79,44460,1716481500,65.23,-0.5929999999999893,-0.009009009009008848,False,58.29225747510328,69.82771166039238,35.221349104525075,101.96682884321433,0.00022899056242364757,0.001630299062197056,0.04950000000000086,-10079278,-10111326.799072605,-10158175.689356124,0.5206971
38785,2024-05-24 00:26:00,65.81,65.8,65.82,65.795,36988,1716481560,65.25,-0.5499999999999972,-0.00835866261398172,False,58.58281380407223,69.07805180330438,37.59233780560794,91.94853123355395,0.0007243799429554468,0.0017151587040190451,0.0451428571428575,-10116266,-10112973.199381737,-10156532.172126472,0.5206971
38791,2024-05-24 00:32:00,65.88,65.87,65.93,65.87,42588,1716481920,65.11,-0.7600000000000051,-0.011537877637771445,False,65.79356330006846,66.96639365769792,63.447902584809526,82.36987532026832,0.003460320282245144,0.003876457138367871,0.044714285714288086,-9993658,-9984640.964006081,-10119978.275220428,0.5206971
38792,2024-05-24 00:33:00,65.92,65.92,65.92,65.905,80984,1716481980,65.055,-0.8649999999999949,-0.013121966019417397,False,67.51174341741333,67.00275030834561,68.52972963554876,84.65010190048525,0.003751145198354123,0.00433279503057208,0.047000000000002116,-9912674,-9960651.976004055,-10111848.69580002,0.5206971
38795,2024-05-24 00:36:00,65.865,65.891,65.92,65.865,84556,1716482160,65.06,-0.8310000000000031,-0.012611737566587289,False,70.18179236698884,67.44041162190764,75.66455385715125,48.995459039404466,0.0036359035711335365,0.0034396290943061038,0.045857142857144595,-9935458,-9964657.696593795,-10095805.410951871,0.5206971
38796,2024-05-24 00:37:00,65.91,65.895,65.923,65.895,57680,1716482220,65.05,-0.8449999999999989,-0.012823431216328993,False,71.20581745416946,67.69143867739177,78.23457500772486,49.982946611180324,0.003556448105672823,0.0033975371747513956,0.044214285714287725,-9877778,-9935697.797729198,-10087255.31640474,0.5206971
38797,2024-05-24 00:38:00,65.885,65.885,65.914,65.88,29528,1716482280,64.98,-0.9050000000000011,-0.01373605524778024,False,72.00093163192372,67.97873820769391,80.04531848038334,48.31999818039367,0.0034254641941549755,0.0031634963711192786,0.044500000000002364,-9907306,-9926233.865152799,-10080198.480467299,0.5206971
38799,2024-05-24 00:40:00,65.91,65.802,65.91,65.802,46680,1716482400,65.024,-0.7780000000000058,-0.011823348834382021,False,72.25227072493365,68.5700812459357,79.61664968292956,32.53831849276983,0.0027764733260984198,0.0017063117232935853,0.049785714285715495,-9928122,-9916909.495623467,-10066745.986775082,0.5743014
38800,2024-05-24 00:41:00,65.8,65.84,65.84,65.8,39484,1716482460,65.0,-0.8400000000000034,-0.01275820170109361,False,72.25472978503852,68.81572448187589,79.13274039136377,24.80582390451049,0.002287920770252818,0.001310815658561614,0.049785714285715495,-9888638,-9907485.66374898,-10059761.359842725,0.5743014
38801,2024-05-24 00:42:00,65.82,65.73,65.83,65.73,70496,1716482520,65.08,-0.6500000000000057,-0.00988893960139975,False,70.48995663471068,68.92733995873155,73.61518998666895,8.81375914385157,0.001371200702115868,-0.00046223943415803236,0.05578571428571572,-9959134,-9924701.775832653,-10055815.188868502,0.5743014
38802,2024-05-24 00:43:00,65.726,65.745,65.75,65.726,74908,1716482580,65.125,-0.6200000000000045,-0.009430374933455084,False,69.08379888315972,68.93777055369343,69.3758555420923,-2.742082446756484,0.00045512251894607315,-0.0013770338473935168,0.053357142857143866,-9884226,-9911209.850555103,-10049086.201069739,0.5743014
38964,2024-05-24 03:25:00,63.06,63.104,63.11,63.06,101112,1716492300,63.65,0.5459999999999994,0.00865238336713995,True,27.536926768848037,18.79249801635529,45.02578427383354,39.659982218862794,0.0007178159940790639,0.0007783731529968818,0.09628571428571371,-14960606,-15020019.292610152,-14918992.263299786,0.5106281
38965,2024-05-24 03:26:00,63.12,63.055,63.12,63.055,61308,1716492360,63.392,0.3370000000000033,0.005344540480532921,True,27.90770442087788,19.400178443323462,44.92275637598672,36.67177943529009,0.0005682671606001799,0.0002691694936424117,0.09664285714285624,-15021914,-15020650.861740101,-14923028.409837049,0.5106281
38966,2024-05-24 03:27:00,63.075,63.07,63.105,63.07,72908,1716492420,63.44,0.36999999999999744,0.005866497542413151,True,28.498171184976222,20.00671129276698,45.4810909693947,35.36853144841608,0.00042970409394142825,0.00015257796062392504,0.09199999999999875,-14949006,-14996769.241160069,-14924047.138863048,0.5106281
38967,2024-05-24 03:28:00,63.05,63.085,63.09,63.05,78132,1716492480,63.51,0.42499999999999716,0.006736942220813143,True,30.131626439311148,20.681705635869925,49.031468046193595,39.43024847168667,0.0003821215375280619,0.0002869564247013291,0.09128571428571368,-14870874,-14954804.16077338,-14921961.917731164,0.5106281
38976,2024-05-24 03:37:00,63.415,63.43,63.44,63.394,118068,1716493020,,,,False,56.45771441939213,32.06369325425473,105.24575674966695,99.32846591654157,0.00759949179710114,0.010114099339420764,0.06914285714285638,-13686194,-13992659.24098542,-14739691.631824048,0.52932566
38979,2024-05-24 03:40:00,63.44,63.47,63.47,63.44,116680,1716493200,,,,False,64.23900297288256,37.61306705077651,117.49087481709466,111.1393547327499,0.009957382868217231,0.01123862271597015,0.06907142857142848,-13595910,-13781099.108440127,-14624923.978473345,0.52932566
