,dt,open,close,high,low,vol,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw5,jw30
7928,2024-05-01 23:39:00,828.28,828.07,828.56,827.89,80472.0,,,,,,,,,,,-4.329290440547574,47.93903033681394
7929,2024-05-01 23:40:00,828.0,829.12,829.12,828.0,82796.0,,,,,,,,,,,-4.072016449648871,47.93903033681394
7930,2024-05-01 23:41:00,829.19,829.33,830.27,829.19,137094.0,,,,,,,,,,,-4.072016449648871,47.93903033681394
7931,2024-05-01 23:42:00,829.2,829.69,829.99,829.2,99984.0,,,,,,,,,,,-4.072016449648871,47.93903033681394
7932,2024-05-01 23:43:00,829.9,829.2,829.91,828.89,78730.0,,,,,,,,,,,-4.072016449648871,47.93903033681394
7933,2024-05-01 23:44:00,829.58,829.64,829.92,829.58,65608.0,,,,,,,,,,,-4.072016449648871,47.93903033681394
7934,2024-05-01 23:45:00,829.47,828.56,829.85,828.56,88288.0,,,,,,,,,,,-3.962716110185667,47.93903033681394
7935,2024-05-01 23:46:00,828.43,829.05,829.44,828.43,47266.0,,,,,,,,,,,-3.962716110185667,47.93903033681394
7936,2024-05-01 23:47:00,828.07,827.6,828.45,827.6,109986.0,,,,,,,,,,,-3.962716110185667,47.93903033681394
7937,2024-05-01 23:48:00,827.32,826.61,827.32,826.61,98108.0,,,,,,,,,,,-3.962716110185667,47.93903033681394
7938,2024-05-01 23:49:00,826.35,825.31,826.35,825.31,79796.0,,,,,,,,,,,-3.962716110185667,47.93903033681394
7939,2024-05-01 23:50:00,824.91,824.0,825.08,824.0,84708.0,,,,,,,,,,,-5.259110802507436,47.93903033681394
7940,2024-05-01 23:51:00,824.41,822.98,824.41,822.98,142768.0,,,,,,,,,,,-5.259110802507436,47.93903033681394
7941,2024-05-01 23:52:00,822.6,820.79,822.6,820.79,215644.0,,,,,,,,,,,-5.259110802507436,47.93903033681394
7942,2024-05-01 23:53:00,820.47,819.09,820.47,819.09,248104.0,,,,,,,,,,,-5.259110802507436,47.93903033681394
7943,2024-05-01 23:54:00,819.0,818.03,820.27,817.8,293006.0,,,,,,,,,,,-5.259110802507436,47.93903033681394
7944,2024-05-01 23:55:00,817.75,818.2,818.46,817.75,196936.0,,,,,,,,,,,-6.5409804076806495,47.93903033681394
7945,2024-05-01 23:56:00,818.0,819.43,820.06,818.0,180330.0,,,,,,,,,,,-6.5409804076806495,47.93903033681394
7946,2024-05-01 23:57:00,819.32,819.79,819.79,819.25,72852.0,,,,,,,,,,,-6.5409804076806495,47.93903033681394
7947,2024-05-01 23:58:00,819.22,816.53,819.22,816.53,142704.0,,,,,,,,,,,-6.5409804076806495,47.93903033681394
7948,2024-05-01 23:59:00,816.46,815.91,816.46,815.86,227124.0,,,,,,,,,,,-6.5409804076806495,47.93903033681394
7949,2024-05-02 00:00:00,816.03,815.0,816.42,815.0,228364.0,,,,,,,,,,,-7.757098877811046,36.11606012280001
7950,2024-05-02 00:01:00,814.91,813.17,814.91,813.17,145914.0,,,,,,,,,,,-7.757098877811046,36.11606012280001
7951,2024-05-02 00:02:00,812.97,813.49,813.55,812.97,275104.0,,,,,,,,,,,-7.757098877811046,36.11606012280001
7952,2024-05-02 00:03:00,813.27,816.14,816.74,813.27,274890.0,,,1.0,,,,,,,,-7.757098877811046,36.11606012280001
7953,2024-05-02 00:04:00,814.75,815.26,815.62,814.75,135640.0,,,,,,,,,,,-7.757098877811046,36.11606012280001
7954,2024-05-02 00:05:00,816.55,816.47,817.03,816.47,130988.0,,,,,,,,,,,-7.828212952593248,36.11606012280001
7955,2024-05-02 00:06:00,816.71,815.96,817.29,815.96,134704.0,,,,,,,,,,,-7.828212952593248,36.11606012280001
7956,2024-05-02 00:07:00,816.29,817.04,817.28,816.29,83022.0,,,,,,,,,,,-7.828212952593248,36.11606012280001
7957,2024-05-02 00:08:00,817.24,815.5,817.24,815.5,89152.0,,,,,,,,,,,-7.828212952593248,36.11606012280001
7958,2024-05-02 00:09:00,815.33,814.1,815.33,814.1,90558.0,,,,,,,,,,,-7.828212952593248,36.11606012280001
7959,2024-05-02 00:10:00,814.68,816.65,816.65,814.68,116672.0,,,,,,,,,,,-7.784136365827223,36.11606012280001
7960,2024-05-02 00:11:00,817.64,817.35,818.05,817.35,158252.0,,,,,,,,,,,-7.784136365827223,36.11606012280001
7961,2024-05-02 00:12:00,818.47,818.92,819.36,818.47,125732.0,,,,,,,,,,,-7.784136365827223,36.11606012280001
7962,2024-05-02 00:13:00,818.57,818.67,818.67,818.38,93164.0,,,,,,,,,,,-7.784136365827223,36.11606012280001
7963,2024-05-02 00:14:00,819.16,819.36,819.71,819.16,166308.0,,,,,,,,,,,-7.784136365827223,36.11606012280001
7964,2024-05-02 00:15:00,819.28,819.2,819.68,818.91,76500.0,,,,,,,,,,,-6.992922884502292,36.11606012280001
7965,2024-05-02 00:16:00,819.6,819.63,819.79,818.47,118842.0,,,,,,,,,,,-6.992922884502292,36.11606012280001
7966,2024-05-02 00:17:00,819.78,820.31,821.49,819.78,144846.0,,,,,,,,,,,-6.992922884502292,36.11606012280001
7967,2024-05-02 00:18:00,820.86,821.57,822.0,820.86,123682.0,,,,,,,,,,,-6.992922884502292,36.11606012280001
7968,2024-05-02 00:19:00,821.3,820.12,821.3,819.91,92142.0,,,,,,,,,,,-6.992922884502292,36.11606012280001
7969,2024-05-02 00:20:00,819.77,819.53,819.77,819.39,75350.0,,,,,,,,,,,-6.143197912455328,36.11606012280001
7970,2024-05-02 00:21:00,819.78,820.88,821.64,819.78,89014.0,,,,,,,,,,,-6.143197912455328,36.11606012280001
7971,2024-05-02 00:22:00,821.84,820.95,821.84,820.95,84450.0,,,,,,,,,,,-6.143197912455328,36.11606012280001
7972,2024-05-02 00:23:00,820.71,821.5,822.05,820.71,98416.0,,,,,,,,,,,-6.143197912455328,36.11606012280001
7973,2024-05-02 00:24:00,822.65,822.08,823.43,822.08,144210.0,,,,,,,,,,,-6.143197912455328,36.11606012280001
7974,2024-05-02 00:25:00,821.59,821.24,822.2,821.23,71448.0,,,,,,,,,,,-4.8681246308752435,36.11606012280001
7975,2024-05-02 00:26:00,821.5,822.12,822.26,821.36,72468.0,,,,,,,,,,,-4.8681246308752435,36.11606012280001
7976,2024-05-02 00:27:00,822.15,822.78,822.88,821.68,58882.0,,,,,,,,,,,-4.8681246308752435,36.11606012280001
7977,2024-05-02 00:28:00,822.13,821.08,822.28,821.08,55830.0,,,,,,,,,,,-4.8681246308752435,36.11606012280001
7978,2024-05-02 00:29:00,822.68,821.77,822.68,821.46,70178.0,,,,,,,,,,,-4.8681246308752435,36.11606012280001
7979,2024-05-02 00:30:00,821.77,822.87,823.11,821.77,68522.0,,,,,,,,,,,-3.2391564688360575,28.19159710298078
7980,2024-05-02 00:31:00,822.88,822.24,823.23,821.72,85210.0,,,,,,,,,,,-3.2391564688360575,28.19159710298078
7981,2024-05-02 00:32:00,822.89,821.08,822.89,820.82,74922.0,,,,,,,,,,,-3.2391564688360575,28.19159710298078
7982,2024-05-02 00:33:00,821.15,820.73,821.59,820.26,105630.0,,,,,,,,,,,-3.2391564688360575,28.19159710298078
7983,2024-05-02 00:34:00,821.29,819.54,821.29,819.54,72940.0,,,,,,,,,,,-3.2391564688360575,28.19159710298078
7984,2024-05-02 00:35:00,819.99,819.6,819.99,818.65,115374.0,,,,,,,,,,,-2.6341143194876366,28.19159710298078
7985,2024-05-02 00:36:00,819.84,821.74,821.88,819.84,100402.0,,,,,,,,,,,-2.6341143194876366,28.19159710298078
7986,2024-05-02 00:37:00,821.85,822.45,822.45,821.81,72342.0,,,,,,,,,,,-2.6341143194876366,28.19159710298078
7987,2024-05-02 00:38:00,821.91,822.13,822.13,820.9,54708.0,,,,,,,,,,,-2.6341143194876366,28.19159710298078
7988,2024-05-02 00:39:00,821.83,822.45,822.45,821.83,66702.0,,,,,,,,,,,-2.6341143194876366,28.19159710298078
7989,2024-05-02 00:40:00,822.16,821.78,822.36,821.78,45926.0,,,,,,,,,,,-1.4592596717539905,28.19159710298078
7990,2024-05-02 00:41:00,821.7,820.64,821.7,820.28,71136.0,,,,,,,,,,,-1.4592596717539905,28.19159710298078
7991,2024-05-02 00:42:00,821.17,820.47,821.52,820.47,38672.0,,,,,,,,,,,-1.4592596717539905,28.19159710298078
7992,2024-05-02 00:43:00,820.0,819.33,820.0,818.17,107504.0,,,,,,,,,,,-1.4592596717539905,28.19159710298078
7993,2024-05-02 00:44:00,818.51,819.08,819.2,818.51,39998.0,,,,,,,,,,,-1.4592596717539905,28.19159710298078
7994,2024-05-02 00:45:00,819.3,818.91,819.3,818.6,29462.0,,,,,,,,,,,-1.1556153956249133,28.19159710298078
7995,2024-05-02 00:46:00,818.93,819.87,820.2,818.8,50488.0,,,,,,,,,,,-1.1556153956249133,28.19159710298078
7996,2024-05-02 00:47:00,819.48,819.44,819.48,819.02,29862.0,,,,,,,,,,,-1.1556153956249133,28.19159710298078
7997,2024-05-02 00:48:00,819.37,818.52,820.11,818.52,67498.0,,,,,,,,,,,-1.1556153956249133,28.19159710298078
7998,2024-05-02 00:49:00,818.62,818.6,819.47,818.6,41900.0,,,,,,,,,,,-1.1556153956249133,28.19159710298078
7999,2024-05-02 00:50:00,818.72,818.95,818.95,818.2,48684.0,,,,,,,,,,,-0.8374266583691892,28.19159710298078
8000,2024-05-02 00:51:00,818.68,818.05,818.68,817.78,67708.0,,,,,,,,,,,-0.8374266583691892,28.19159710298078
8001,2024-05-02 00:52:00,817.78,817.63,817.8,817.39,53804.0,,,,,,,,,,,-0.8374266583691892,28.19159710298078
8002,2024-05-02 00:53:00,818.23,818.5,818.68,818.23,77772.0,,,,,,,,,,,-0.8374266583691892,28.19159710298078
8003,2024-05-02 00:54:00,818.82,820.02,820.02,818.22,66508.0,,,,,,,,,,,-0.8374266583691892,28.19159710298078
8004,2024-05-02 00:55:00,820.02,819.83,820.02,819.47,43710.0,,,,,,,,,,,-0.27882053604238877,28.19159710298078
8005,2024-05-02 00:56:00,820.12,819.85,820.12,819.63,53960.0,,,,,,,,,,,-0.27882053604238877,28.19159710298078
8006,2024-05-02 00:57:00,820.21,819.32,820.31,819.09,57616.0,,,,,,,,,,,-0.27882053604238877,28.19159710298078
8007,2024-05-02 00:58:00,818.8,819.49,819.49,818.51,41524.0,,,,,,,,,,,-0.27882053604238877,28.19159710298078
8008,2024-05-02 00:59:00,818.91,818.01,818.91,818.01,63686.0,,,,,,,,,,,-0.27882053604238877,28.19159710298078
8009,2024-05-02 01:00:00,817.7,817.73,818.07,817.65,52608.0,,,,,,,,,,,-0.3197690623339895,19.905929246745387
8010,2024-05-02 01:01:00,817.99,817.26,818.14,817.26,66736.0,,,,,,,,,,,-0.3197690623339895,19.905929246745387
8011,2024-05-02 01:02:00,817.99,818.53,818.53,817.85,106640.0,,,,,,,,,,,-0.3197690623339895,19.905929246745387
8012,2024-05-02 01:03:00,818.8,818.0,818.8,818.0,80296.0,,,,,,,,,,,-0.3197690623339895,19.905929246745387
8013,2024-05-02 01:04:00,817.62,817.4,817.72,816.4,131580.0,,,,,,,,,,,-0.3197690623339895,19.905929246745387
8014,2024-05-02 01:05:00,817.23,816.83,817.23,816.69,45752.0,,,,,,,,,,,-0.5691111885332205,19.905929246745387
8015,2024-05-02 01:06:00,816.65,817.13,817.96,816.65,67252.0,,,,,,,,,,,-0.5691111885332205,19.905929246745387
8016,2024-05-02 01:07:00,817.0,817.02,817.55,816.7,70516.0,,,,,,,,,,,-0.5691111885332205,19.905929246745387
8017,2024-05-02 01:08:00,816.69,816.23,816.84,816.23,49954.0,,,,,,,,,,,-0.5691111885332205,19.905929246745387
8018,2024-05-02 01:09:00,816.72,816.89,817.09,816.01,90210.0,,,,,,,,,,,-0.5691111885332205,19.905929246745387
8019,2024-05-02 01:10:00,817.09,816.62,817.45,816.62,49068.0,,,,,,,,,,,-0.8165510504517073,19.905929246745387
8020,2024-05-02 01:11:00,817.15,816.82,817.17,816.2,39556.0,,,,,,,,,,,-0.8165510504517073,19.905929246745387
8021,2024-05-02 01:12:00,816.62,815.8,816.66,815.75,74406.0,,,,,,,,,,,-0.8165510504517073,19.905929246745387
8022,2024-05-02 01:13:00,815.38,815.76,815.78,815.38,51406.0,,,,,,,,,,,-0.8165510504517073,19.905929246745387
8023,2024-05-02 01:14:00,815.83,816.29,816.41,815.68,79996.0,,,,,,,,,,,-0.8165510504517073,19.905929246745387
8024,2024-05-02 01:15:00,816.0,815.71,816.19,815.71,31618.0,,,,,,,,,,,-0.974250435622185,19.905929246745387
8025,2024-05-02 01:16:00,815.7,815.12,815.72,815.12,68162.0,,,,,,,,,,,-0.974250435622185,19.905929246745387
8026,2024-05-02 01:17:00,815.0,815.01,815.13,814.82,81002.0,,,,,,,,,,,-0.974250435622185,19.905929246745387
8027,2024-05-02 01:18:00,814.86,814.57,815.01,814.31,82010.0,,,,,,,,,,,-0.974250435622185,19.905929246745387
8028,2024-05-02 01:19:00,814.66,814.85,814.85,814.54,33690.0,,,,,,,,,,,-0.974250435622185,19.905929246745387
8029,2024-05-02 01:20:00,814.92,814.9,815.14,814.65,60946.0,,,,,,,,,,,-1.2314046224557558,19.905929246745387
8030,2024-05-02 01:21:00,815.02,815.7,815.88,815.02,84868.0,,,,,,,,,,,-1.2314046224557558,19.905929246745387
8031,2024-05-02 01:22:00,815.85,817.19,817.19,815.32,63160.0,,,,,,,,,,,-1.2314046224557558,19.905929246745387
8032,2024-05-02 01:23:00,817.13,818.99,818.99,817.13,156744.0,,,,,,,,,,,-1.2314046224557558,19.905929246745387
8033,2024-05-02 01:24:00,818.52,820.72,820.72,818.52,124196.0,,,,,,,,,,,-1.2314046224557558,19.905929246745387
8034,2024-05-02 01:25:00,820.24,820.0,820.68,820.0,97828.0,,,,,,,,,,,0.8900023595961031,19.905929246745387
8035,2024-05-02 01:26:00,820.01,818.34,820.01,818.34,85904.0,,,,,,,,,,,0.8900023595961031,19.905929246745387
8036,2024-05-02 01:27:00,818.2,818.75,819.0,818.2,59858.0,,,,,,,,,,,0.8900023595961031,19.905929246745387
8037,2024-05-02 01:28:00,819.22,819.68,819.68,818.83,68434.0,,,,,,,,,,,0.8900023595961031,19.905929246745387
8038,2024-05-02 01:29:00,820.06,820.32,820.47,819.95,63836.0,,,,,,,,,,,0.8900023595961031,19.905929246745387
8039,2024-05-02 01:30:00,820.57,820.8,821.01,820.57,89958.0,,,,,,,,,,,3.1722320166345632,13.414228241584453
8040,2024-05-02 01:31:00,820.77,820.32,821.27,820.32,97678.0,,,,,,,,,,,3.1722320166345632,13.414228241584453
8041,2024-05-02 01:32:00,820.2,820.46,820.86,820.16,59080.0,,,,,,,,,,,3.1722320166345632,13.414228241584453
8042,2024-05-02 01:33:00,820.02,820.6,820.6,820.02,49584.0,,,,,,,,,,,3.1722320166345632,13.414228241584453
8043,2024-05-02 01:34:00,820.45,821.0,821.48,820.45,79490.0,,,,,,,,,,,3.1722320166345632,13.414228241584453
8044,2024-05-02 01:35:00,820.89,821.71,821.88,820.89,73046.0,,,,,,,,,,,6.084340877767744,13.414228241584453
8045,2024-05-02 01:36:00,822.04,822.0,822.43,821.79,65618.0,,,,,,,,,,,6.084340877767744,13.414228241584453
8046,2024-05-02 01:37:00,822.61,825.82,825.82,822.46,164444.0,,,,,,,,,,,6.084340877767744,13.414228241584453
8047,2024-05-02 01:38:00,826.05,828.87,828.87,826.05,197758.0,,,,,,,,,,,6.084340877767744,13.414228241584453
8048,2024-05-02 01:39:00,828.44,827.28,828.5,827.06,164236.0,,,,,,,,,,,6.084340877767744,13.414228241584453
8049,2024-05-02 01:40:00,827.07,826.55,827.2,826.55,76804.0,,,,,,,,,,,11.501473869737044,13.414228241584453
8050,2024-05-02 01:41:00,826.44,825.62,826.44,825.42,102884.0,,,,,,,,,,,11.501473869737044,13.414228241584453
8051,2024-05-02 01:42:00,824.81,824.92,824.98,824.67,82732.0,,,,,,,,,,,11.501473869737044,13.414228241584453
8052,2024-05-02 01:43:00,825.34,825.73,825.9,825.34,108000.0,,,,,,,,,,,11.501473869737044,13.414228241584453
8053,2024-05-02 01:44:00,825.64,825.6,825.91,824.93,93824.0,,,,,,,,,,,11.501473869737044,13.414228241584453
8054,2024-05-02 01:45:00,825.6,825.33,825.6,825.33,39888.0,,,,,,,,,,,16.56287046913564,13.414228241584453
8055,2024-05-02 01:46:00,825.7,826.34,826.34,825.34,78872.0,,,,,,,,,,,16.56287046913564,13.414228241584453
8056,2024-05-02 01:47:00,827.18,827.22,827.55,827.18,88418.0,,,,,,,,,,,16.56287046913564,13.414228241584453
8057,2024-05-02 01:48:00,826.85,827.9,827.9,826.85,96272.0,,,,,,,,,,,16.56287046913564,13.414228241584453
8058,2024-05-02 01:49:00,828.5,828.53,828.88,828.3,89458.0,,,,,,,,,,,16.56287046913564,13.414228241584453
8059,2024-05-02 01:50:00,828.05,827.57,828.05,827.57,51086.0,,,,,,,,,,,22.76692678543447,13.414228241584453
8060,2024-05-02 01:51:00,827.01,826.45,827.39,826.45,73126.0,,,,,,,,,,,22.76692678543447,13.414228241584453
8061,2024-05-02 01:52:00,826.05,827.22,828.12,825.8,79156.0,,,,,,,,,,,22.76692678543447,13.414228241584453
8062,2024-05-02 01:53:00,827.2,828.5,828.5,826.76,66420.0,,,,,,,,,,,22.76692678543447,13.414228241584453
8063,2024-05-02 01:54:00,828.71,830.09,830.09,828.71,156404.0,,,,,,,,,,,22.76692678543447,13.414228241584453
8064,2024-05-02 01:55:00,829.03,828.39,829.22,828.39,80084.0,,,,,,,,,,,28.796244093444162,13.414228241584453
8065,2024-05-02 01:56:00,828.45,827.24,828.45,827.24,62454.0,,,,,,,,,,,28.796244093444162,13.414228241584453
8066,2024-05-02 01:57:00,827.08,826.59,827.08,826.51,71926.0,,,,,,,,,,,28.796244093444162,13.414228241584453
8067,2024-05-02 01:58:00,826.2,825.25,826.4,825.21,66408.0,,,,,,,,,,,28.796244093444162,13.414228241584453
8068,2024-05-02 01:59:00,824.66,824.17,825.12,824.03,89768.0,,,,,,,,,,,28.796244093444162,13.414228241584453
8069,2024-05-02 02:00:00,823.35,823.49,823.95,823.28,70972.0,,,,,,,,,,,31.076720636533945,8.43509679473462
8070,2024-05-02 02:01:00,822.74,828.85,828.85,822.74,248566.0,,,,,,,,,,,31.076720636533945,8.43509679473462
8071,2024-05-02 02:02:00,829.13,826.22,829.13,825.59,217534.0,,,,,,,,,,,31.076720636533945,8.43509679473462
8072,2024-05-02 02:03:00,825.5,827.28,827.28,825.23,148352.0,,,,,,,,,,,31.076720636533945,8.43509679473462
8073,2024-05-02 02:04:00,827.49,827.62,828.0,827.49,100216.0,,,,,,,,,,,31.076720636533945,8.43509679473462
8074,2024-05-02 02:05:00,827.75,832.49,833.0,827.75,265768.0,,,,,,,,,,,38.71399553515236,8.43509679473462
8075,2024-05-02 02:06:00,833.38,829.61,833.45,829.33,281180.0,,,,,,,,,,,38.71399553515236,8.43509679473462
8076,2024-05-02 02:07:00,830.87,829.45,831.99,829.45,163136.0,,,,,,,,,,,38.71399553515236,8.43509679473462
8077,2024-05-02 02:08:00,830.6,828.02,831.06,828.02,103712.0,,,,,,,,,,,38.71399553515236,8.43509679473462
8078,2024-05-02 02:09:00,828.01,829.01,829.01,827.35,143564.0,,,,,,,,,,,38.71399553515236,8.43509679473462
8079,2024-05-02 02:10:00,827.1,826.85,827.95,826.85,90588.0,,,,,,,,,,,41.947433181549705,8.43509679473462
8080,2024-05-02 02:11:00,826.92,825.38,826.92,825.38,114088.0,,,,,,,,,,,41.947433181549705,8.43509679473462
8081,2024-05-02 02:12:00,825.88,826.99,826.99,825.55,71956.0,,,,,,,,,,,41.947433181549705,8.43509679473462
8082,2024-05-02 02:13:00,826.16,827.17,827.17,826.16,52356.0,,,,,,,,,,,41.947433181549705,8.43509679473462
8083,2024-05-02 02:14:00,828.33,828.28,829.35,828.28,94236.0,,,,,,,,,,,41.947433181549705,8.43509679473462
8084,2024-05-02 02:15:00,828.36,827.73,828.89,827.71,91124.0,,,,,,,,,,,45.33085092802362,8.43509679473462
8085,2024-05-02 02:16:00,828.01,827.45,829.08,827.45,78884.0,,,,,,,,,,,45.33085092802362,8.43509679473462
8086,2024-05-02 02:17:00,827.68,827.5,827.95,827.5,37656.0,,,,,,,,,,,45.33085092802362,8.43509679473462
8087,2024-05-02 02:18:00,827.4,826.01,827.4,826.01,67656.0,,,,,,,,,,,45.33085092802362,8.43509679473462
8088,2024-05-02 02:19:00,826.12,827.38,827.38,825.29,92248.0,,,,,,,,,,,45.33085092802362,8.43509679473462
8089,2024-05-02 02:20:00,826.96,828.31,828.31,826.28,78272.0,,,,,,,,,,,48.654840547313505,8.43509679473462
8090,2024-05-02 02:21:00,828.55,828.75,829.5,828.55,77192.0,,,,,,,,,,,48.654840547313505,8.43509679473462
8091,2024-05-02 02:22:00,829.66,829.93,830.01,829.66,96800.0,,,,,,,,,,,48.654840547313505,8.43509679473462
8092,2024-05-02 02:23:00,828.4,828.8,828.8,828.23,78548.0,,,,,,,,,,,48.654840547313505,8.43509679473462
8093,2024-05-02 02:24:00,828.73,830.25,830.7,828.73,107460.0,,,,,,,,,,,48.654840547313505,8.43509679473462
8094,2024-05-02 02:25:00,830.25,829.38,830.25,829.38,53480.0,,,,,,,,,,,52.28512160875666,8.43509679473462
8095,2024-05-02 02:26:00,829.25,830.09,830.43,829.1,71208.0,,,,,,,,,,,52.28512160875666,8.43509679473462
8096,2024-05-02 02:27:00,830.88,833.48,833.48,830.88,163548.0,,,,,,,,,,,52.28512160875666,8.43509679473462
8097,2024-05-02 02:28:00,833.14,834.01,834.01,832.5,174532.0,,,,,,,,,,,52.28512160875666,8.43509679473462
8098,2024-05-02 02:29:00,834.74,836.7,836.82,834.21,236312.0,,,,,,,,,,,52.28512160875666,8.43509679473462
8099,2024-05-02 02:30:00,836.74,837.4,837.63,836.74,176320.0,,,,,,,,,,,60.821077182250924,7.684927400242799
8100,2024-05-02 02:31:00,836.18,836.0,837.67,836.0,193720.0,,,,,,,,,,,60.821077182250924,7.684927400242799
8101,2024-05-02 02:32:00,834.69,830.41,834.69,830.41,202312.0,,1.0,,,,,,,,,60.821077182250924,7.684927400242799
8102,2024-05-02 02:33:00,829.6,830.11,830.11,827.17,188320.0,,,,,,,,,,,60.821077182250924,7.684927400242799
8103,2024-05-02 02:34:00,831.02,834.14,834.14,829.9,207968.0,,,,,,,,,,,60.821077182250924,7.684927400242799
8104,2024-05-02 02:35:00,835.33,835.05,835.94,834.75,211912.0,,,,,,,,,,,67.40705771869295,7.684927400242799
8105,2024-05-02 02:36:00,833.97,831.35,833.97,831.35,126964.0,,,,,,,,,,,67.40705771869295,7.684927400242799
8106,2024-05-02 02:37:00,829.43,836.89,836.89,829.43,180368.0,,,,,,,,,,,67.40705771869295,7.684927400242799
8107,2024-05-02 02:38:00,836.34,834.78,836.34,834.27,138128.0,,,,,,,,,,,67.40705771869295,7.684927400242799
8108,2024-05-02 02:39:00,835.7,840.6,840.6,835.7,311892.0,,,,,,,,,,,67.40705771869295,7.684927400242799
8109,2024-05-02 02:40:00,839.5,843.41,843.63,839.5,312688.0,,,,,,,,,,,77.4073826578583,7.684927400242799
8110,2024-05-02 02:41:00,842.66,846.75,846.75,842.66,321612.0,,,,,,,,,,,77.4073826578583,7.684927400242799
8111,2024-05-02 02:42:00,845.66,850.37,850.37,845.66,394176.0,,,,,,,,,,,77.4073826578583,7.684927400242799
8112,2024-05-02 02:43:00,850.5,848.34,850.5,847.82,296860.0,,,,,,,,,,,77.4073826578583,7.684927400242799
8113,2024-05-02 02:44:00,847.1,849.62,849.62,847.1,212600.0,,,,,,,,1.0,,1.0,77.4073826578583,7.684927400242799
8114,2024-05-02 02:45:00,848.35,852.9,852.9,848.35,296960.0,,,,,,,,,,,86.35313062105797,7.684927400242799
8115,2024-05-02 02:46:00,850.39,847.88,850.39,847.88,183996.0,,,,,,,,,,,86.35313062105797,7.684927400242799
8116,2024-05-02 02:47:00,846.98,844.05,848.21,844.05,248344.0,,,,,,,,,,,86.35313062105797,7.684927400242799
8117,2024-05-02 02:48:00,842.79,846.08,846.08,842.73,211604.0,,,,,,,,,,,86.35313062105797,7.684927400242799
8118,2024-05-02 02:49:00,847.5,844.81,847.5,844.81,156336.0,,,,,,,,,,,86.35313062105797,7.684927400242799
8119,2024-05-02 02:50:00,846.59,845.52,846.93,845.52,92248.0,,,,,,,,,,,90.67434250449082,7.684927400242799
8120,2024-05-02 02:51:00,846.65,848.55,849.97,846.65,245224.0,,,,,,,,,,,90.67434250449082,7.684927400242799
8121,2024-05-02 02:52:00,849.43,849.35,849.58,848.52,125744.0,,,,,,,,,,,90.67434250449082,7.684927400242799
8122,2024-05-02 02:53:00,849.67,849.99,851.22,849.35,147988.0,,,,,,,,,,,90.67434250449082,7.684927400242799
8123,2024-05-02 02:54:00,849.23,848.64,849.23,847.47,185436.0,,,,,,,,,,,90.67434250449082,7.684927400242799
8124,2024-05-02 02:55:00,849.03,850.16,850.16,848.52,109988.0,,,,,,,,,,,96.61867705026467,7.684927400242799
8125,2024-05-02 02:56:00,851.0,851.08,852.64,851.0,213696.0,,,,,,,,,,,96.61867705026467,7.684927400242799
8126,2024-05-02 02:57:00,851.57,851.2,851.57,849.21,169468.0,,,,,,,,,,,96.61867705026467,7.684927400242799
8127,2024-05-02 02:58:00,851.82,851.04,852.66,850.28,142680.0,,,,,,,,,,,96.61867705026467,7.684927400242799
8128,2024-05-02 02:59:00,852.5,852.53,853.67,852.02,158028.0,,,,,,,,,,,96.61867705026467,7.684927400242799
8129,2024-05-02 03:00:00,853.32,852.26,854.24,852.26,229328.0,,,,,,,,,,,102.17590049816656,10.948100449721181
8130,2024-05-02 03:01:00,855.0,857.63,857.84,855.0,327684.0,,,,,,,,,,,102.17590049816656,10.948100449721181
8131,2024-05-02 03:02:00,858.31,858.45,858.64,857.96,251660.0,,,,,,,,,,,102.17590049816656,10.948100449721181
8132,2024-05-02 03:03:00,859.55,856.86,859.55,856.13,246888.0,,,,,,,,,,,102.17590049816656,10.948100449721181
8133,2024-05-02 03:04:00,856.43,856.22,856.53,855.3,173416.0,,,,,,,,,,,102.17590049816656,10.948100449721181
8134,2024-05-02 03:05:00,855.69,852.58,855.69,852.58,187164.0,,,,,,,,,,,105.04306289936892,10.948100449721181
8135,2024-05-02 03:06:00,851.68,852.4,852.4,849.63,227732.0,,,,,,,,,,,105.04306289936892,10.948100449721181
8136,2024-05-02 03:07:00,852.69,850.8,853.77,850.8,169924.0,,,,,,,,,,,105.04306289936892,10.948100449721181
8137,2024-05-02 03:08:00,851.0,852.41,852.88,851.0,138328.0,,,,,,,,,,,105.04306289936892,10.948100449721181
8138,2024-05-02 03:09:00,852.28,855.77,855.77,852.28,196844.0,,,,,,,,,,,105.04306289936892,10.948100449721181
8139,2024-05-02 03:10:00,853.77,855.35,855.35,853.77,89460.0,,,,,,,,,,,108.5882534304654,10.948100449721181
8140,2024-05-02 03:11:00,855.23,853.5,855.23,853.2,140800.0,,,,,,,,,,,108.5882534304654,10.948100449721181
8141,2024-05-02 03:12:00,854.03,851.0,854.03,851.0,154028.0,,,,,,,,,,,108.5882534304654,10.948100449721181
8142,2024-05-02 03:13:00,850.9,852.45,852.66,850.9,121524.0,,,,,,,,,,,108.5882534304654,10.948100449721181
8143,2024-05-02 03:14:00,852.5,854.51,854.51,852.5,94216.0,,,,,,,,,,,108.5882534304654,10.948100449721181
8144,2024-05-02 03:15:00,854.0,855.12,856.0,854.0,225608.0,,,,,,,,,,,111.50389812710672,10.948100449721181
8145,2024-05-02 03:16:00,853.96,854.62,855.7,853.96,123408.0,,,,,,,,,,,111.50389812710672,10.948100449721181
